country_labels,country,year,lat,lon,GID_1,GID_2,wealthpooled,households,urban_rural
3,cameroon,2011,2.708754,13.156443,CMR.10,CMR.10.1,-0.675756752,28,0
3,cameroon,2011,6.214853,10.645057,CMR.6,CMR.6.2,0.545776129,25,1
3,cameroon,2011,4.195203,10.97889,CMR.5,CMR.5.3,0.969494879,26,0
3,cameroon,2011,2.438254,11.247517,CMR.10,CMR.10.4,-0.122334965,27,0
3,cameroon,2011,3.875805,11.562145,CMR.2,CMR.2.7,1.13859117,22,1
3,cameroon,2011,3.849354,11.497964,CMR.2,CMR.2.7,1.357349634,19,1
3,cameroon,2011,3.844975,11.504938,CMR.2,CMR.2.7,1.683328032,22,1
3,cameroon,2011,5.824671,9.894542,CMR.6,CMR.6.6,0.738788843,24,1
3,cameroon,2011,4.054671,9.769058,CMR.5,CMR.5.4,1.50173378,24,1
3,cameroon,2011,4.439361,14.238485,CMR.3,CMR.3.3,-0.644702852,23,0
3,cameroon,2011,10.61841,14.335509,CMR.4,CMR.4.1,0.725927472,21,1
3,cameroon,2011,3.942363,11.438364,CMR.2,CMR.2.2,0.257527083,27,0
3,cameroon,2011,10.259764,13.853515,CMR.4,CMR.4.6,-0.646137714,28,0
3,cameroon,2011,9.003229,13.066128,CMR.7,CMR.7.1,-0.762339413,26,0
3,cameroon,2011,6.746987,11.811087,CMR.1,CMR.1.3,0.73596859,24,1
3,cameroon,2011,9.312278,13.390182,CMR.7,CMR.7.1,0.399019122,22,1
3,cameroon,2011,5.141638,10.009405,CMR.8,CMR.8.2,0.804354072,21,1
3,cameroon,2011,3.862786,11.532817,CMR.2,CMR.2.7,1.218528032,21,1
3,cameroon,2011,6.405342,10.076031,CMR.6,CMR.6.4,0.530236244,23,1
3,cameroon,2011,5.775774,10.150504,CMR.6,CMR.6.5,0.212478891,24,1
3,cameroon,2011,5.389206,10.300027,CMR.8,CMR.8.3,-0.494662106,27,0
3,cameroon,2011,4.086591,14.908435,CMR.3,CMR.3.3,-0.841718733,19,0
3,cameroon,2011,3.862781,11.507332,CMR.2,CMR.2.7,1.319736004,24,1
3,cameroon,2011,5.505014,10.638913,CMR.8,CMR.8.8,0.069403417,28,0
3,cameroon,2011,4.090744,9.319045,CMR.9,CMR.9.1,0.860285401,24,1
3,cameroon,2011,6.175443,10.501764,CMR.6,CMR.6.2,-0.644190013,28,0
3,cameroon,2011,2.377698,9.838936,CMR.10,CMR.10.3,1.117051363,19,1
3,cameroon,2011,4.739814,10.84995,CMR.2,CMR.2.3,0.485968828,26,0
3,cameroon,2011,5.485804,10.371841,CMR.8,CMR.8.6,1.129510403,22,1
3,cameroon,2011,5.004856,9.660166,CMR.9,CMR.9.2,-0.793165565,28,0
3,cameroon,2011,2.925841,14.001411,CMR.3,CMR.3.2,-0.798088253,28,0
3,cameroon,2011,6.273383,11.567133,CMR.1,CMR.1.3,-0.318941474,28,0
3,cameroon,2011,3.865497,11.451836,CMR.2,CMR.2.7,1.229453802,24,1
3,cameroon,2011,3.873648,11.486577,CMR.2,CMR.2.7,1.319429278,22,1
3,cameroon,2011,9.034704,13.52217,CMR.7,CMR.7.1,0.125356048,19,1
3,cameroon,2011,6.218572,10.302703,CMR.6,CMR.6.1,0.420882791,22,1
3,cameroon,2011,4.814462,11.88909,CMR.2,CMR.2.4,-0.416025162,26,0
3,cameroon,2011,7.299333,13.574356,CMR.1,CMR.1.5,1.053009748,24,1
3,cameroon,2011,4.01419,9.72513,CMR.5,CMR.5.4,1.238695621,23,1
3,cameroon,2011,4.655768,11.386312,CMR.2,CMR.2.4,0.009104609,28,0
3,cameroon,2011,6.436079,10.745213,CMR.6,CMR.6.3,-0.804979265,28,0
3,cameroon,2011,6.285673,11.0081,CMR.6,CMR.6.3,-1.015289426,25,0
3,cameroon,2011,3.887884,11.529627,CMR.2,CMR.2.7,1.379283905,20,1
3,cameroon,2011,6.522633,12.607524,CMR.1,CMR.1.1,0.110955976,22,1
3,cameroon,2011,12.398696,14.251852,CMR.4,CMR.4.2,-0.625377834,27,0
3,cameroon,2011,4.301112,11.3325,CMR.2,CMR.2.2,0.09139052,24,0
3,cameroon,2011,5.967002,10.625546,CMR.6,CMR.6.7,-0.128164038,28,0
3,cameroon,2011,4.577771,13.675981,CMR.3,CMR.3.4,1.269487619,22,1
3,cameroon,2011,4.734141,11.227146,CMR.2,CMR.2.3,1.136046767,21,1
3,cameroon,2011,10.428753,14.605258,CMR.4,CMR.4.4,-0.744410694,28,0
3,cameroon,2011,5.617971,10.672326,CMR.8,CMR.8.8,-0.150781378,28,0
3,cameroon,2011,3.585368,11.738086,CMR.2,CMR.2.10,-0.418328762,26,0
3,cameroon,2011,4.717494,13.63815,CMR.3,CMR.3.4,-0.729257703,27,0
3,cameroon,2011,3.962492,9.297872,CMR.9,CMR.9.1,-0.343161345,25,0
3,cameroon,2011,2.664609,15.313324,CMR.3,CMR.3.1,-0.928486049,28,0
3,cameroon,2011,2.902653,11.230893,CMR.10,CMR.10.2,0.024393549,27,0
3,cameroon,2011,4.579493,13.699907,CMR.3,CMR.3.4,0.821201444,23,1
3,cameroon,2011,3.884374,11.526195,CMR.2,CMR.2.7,1.688935637,20,1
3,cameroon,2011,6.088712,10.939616,CMR.6,CMR.6.2,-0.231258318,28,0
3,cameroon,2011,5.871843,9.921259,CMR.6,CMR.6.6,0.355934411,26,0
3,cameroon,2011,6.574082,10.346396,CMR.6,CMR.6.4,-0.935304821,28,0
3,cameroon,2011,9.301068,13.399795,CMR.7,CMR.7.1,0.785869062,23,1
3,cameroon,2011,4.605584,11.260813,CMR.2,CMR.2.3,0.618177772,23,1
3,cameroon,2011,5.318086,9.946193,CMR.8,CMR.8.5,-0.318343967,26,0
3,cameroon,2011,6.322163,13.456817,CMR.1,CMR.1.4,-0.542660475,28,0
3,cameroon,2011,8.29947,14.066323,CMR.7,CMR.7.4,-0.606941998,23,0
3,cameroon,2011,6.015121,10.180341,CMR.6,CMR.6.5,-0.242501885,28,0
3,cameroon,2011,3.134415,11.790387,CMR.10,CMR.10.1,0.307064176,28,0
3,cameroon,2011,4.192016,9.285163,CMR.9,CMR.9.1,0.991213143,25,0
3,cameroon,2011,6.278698,12.774819,CMR.1,CMR.1.1,0.377271503,26,0
3,cameroon,2011,9.318552,13.409529,CMR.7,CMR.7.1,1.210227966,24,1
3,cameroon,2011,12.233794,14.87524,CMR.4,CMR.4.2,-0.265103072,27,0
3,cameroon,2011,4.096845,9.349311,CMR.9,CMR.9.1,0.943114579,20,1
3,cameroon,2011,4.571793,13.354946,CMR.3,CMR.3.4,0.072294846,23,1
3,cameroon,2011,4.56026,13.67336,CMR.3,CMR.3.4,0.965985954,23,1
3,cameroon,2011,12.344257,14.561736,CMR.4,CMR.4.2,-0.597878754,25,0
3,cameroon,2011,3.980337,13.180881,CMR.3,CMR.3.2,1.007667661,24,1
3,cameroon,2011,5.88297,9.779477,CMR.6,CMR.6.6,0.404219449,24,1
3,cameroon,2011,5.843434,10.329296,CMR.6,CMR.6.7,-0.372515887,27,0
3,cameroon,2011,9.357761,13.416845,CMR.7,CMR.7.1,0.99194926,23,1
3,cameroon,2011,6.939588,12.601483,CMR.1,CMR.1.1,-0.3609882,28,0
3,cameroon,2011,11.343453,14.384915,CMR.4,CMR.4.5,-0.584866822,28,0
3,cameroon,2011,6.577798,10.687389,CMR.6,CMR.6.3,0.713792145,23,1
3,cameroon,2011,4.241741,9.368289,CMR.9,CMR.9.1,0.855838656,27,0
3,cameroon,2011,2.933218,11.993297,CMR.10,CMR.10.1,0.870383441,24,1
3,cameroon,2011,9.530228,14.082733,CMR.7,CMR.7.1,-0.494469613,27,0
3,cameroon,2011,8.815421,14.079806,CMR.7,CMR.7.4,-0.716211557,25,0
3,cameroon,2011,10.596668,14.000492,CMR.4,CMR.4.6,-0.751799583,27,0
3,cameroon,2011,2.918546,11.154589,CMR.10,CMR.10.2,0.890266836,24,1
3,cameroon,2011,10.724294,13.800713,CMR.4,CMR.4.6,0.204449773,24,1
3,cameroon,2011,6.44806,13.27002,CMR.1,CMR.1.1,0.113020331,20,1
3,cameroon,2011,10.81632,13.751521,CMR.4,CMR.4.6,-0.894591808,28,0
3,cameroon,2011,2.9168,11.175221,CMR.10,CMR.10.2,1.388721347,24,1
3,cameroon,2011,5.713701,10.921113,CMR.8,CMR.8.8,0.844320774,23,1
3,cameroon,2011,4.751513,9.375711,CMR.9,CMR.9.5,-0.618057847,27,0
3,cameroon,2011,4.988906,9.954372,CMR.5,CMR.5.1,1.128666162,21,1
3,cameroon,2011,3.507121,11.493712,CMR.2,CMR.2.10,1.142714381,22,1
3,cameroon,2011,4.018133,9.698215,CMR.5,CMR.5.4,2.118742943,18,1
3,cameroon,2011,4.536639,11.4615,CMR.2,CMR.2.4,-0.045062892,23,0
3,cameroon,2011,9.485673,13.508812,CMR.7,CMR.7.1,-0.779699564,23,0
3,cameroon,2011,4.15913,9.269652,CMR.9,CMR.9.1,1.234504104,23,1
3,cameroon,2011,3.720736,12.842358,CMR.3,CMR.3.2,-0.42187655,27,0
3,cameroon,2011,5.890935,14.541251,CMR.3,CMR.3.4,0.154872939,22,1
3,cameroon,2011,10.738987,14.431975,CMR.4,CMR.4.1,-0.501158476,26,0
3,cameroon,2011,6.506637,14.28268,CMR.1,CMR.1.4,0.351860225,22,1
3,cameroon,2011,4.914035,9.861978,CMR.5,CMR.5.1,0.046341166,28,0
3,cameroon,2011,4.536552,13.501977,CMR.3,CMR.3.4,-0.87717241,25,0
3,cameroon,2011,12.753787,14.561595,CMR.4,CMR.4.2,0.028246351,23,1
3,cameroon,2011,5.110086,9.941998,CMR.5,CMR.5.1,0.841418266,27,1
3,cameroon,2011,5.144422,9.943156,CMR.5,CMR.5.1,0.334389448,21,1
3,cameroon,2011,10.606368,14.344163,CMR.4,CMR.4.1,0.33751592,24,1
3,cameroon,2011,4.49851,9.56229,CMR.5,CMR.5.1,0.784081876,24,1
3,cameroon,2011,11.009825,14.787259,CMR.4,CMR.4.1,-0.687712312,26,0
3,cameroon,2011,5.916213,9.784087,CMR.6,CMR.6.6,0.027716868,23,0
3,cameroon,2011,5.492713,10.121365,CMR.8,CMR.8.5,-0.526691437,26,0
3,cameroon,2011,7.721994,15.438769,CMR.7,CMR.7.4,-0.792062223,26,0
3,cameroon,2011,5.334295,10.369538,CMR.8,CMR.8.3,0.357355833,25,0
3,cameroon,2011,10.133887,14.734186,CMR.4,CMR.4.4,-0.89544493,26,0
3,cameroon,2011,5.702713,10.413156,CMR.8,CMR.8.1,-0.605349958,26,0
3,cameroon,2011,6.054464,9.908082,CMR.6,CMR.6.6,-0.300902873,25,0
4,cote_d_ivoire,2012,5.973453,-3.198473,CIV.3,CIV.3.2,-0.154427111,29,0
4,cote_d_ivoire,2012,6.462503,-8.211979,CIV.8,CIV.8.1,-0.545430481,30,0
4,cote_d_ivoire,2012,7.274597,-8.324563,CIV.8,CIV.8.3,-0.650405347,31,0
4,cote_d_ivoire,2012,7.731449,-3.059561,CIV.14,CIV.14.2,-0.266823292,30,0
4,cote_d_ivoire,2012,7.71383,-5.040708,CIV.11,CIV.11.1,1.543193579,24,1
4,cote_d_ivoire,2012,7.745866,-4.215073,CIV.6,CIV.6.2,-0.683426261,30,0
4,cote_d_ivoire,2012,6.643734,-4.74562,CIV.6,CIV.6.4,1.632433057,26,1
4,cote_d_ivoire,2012,6.892448,-7.608675,CIV.8,CIV.8.2,-0.042566147,29,0
4,cote_d_ivoire,2012,5.358886,-3.987535,CIV.1,CIV.1.1,2.234701633,25,1
4,cote_d_ivoire,2012,7.41094,-7.555014,CIV.8,CIV.8.3,1.034651756,21,1
4,cote_d_ivoire,2012,7.714617,-5.011033,CIV.11,CIV.11.1,1.184169173,26,1
4,cote_d_ivoire,2012,5.779923,-6.577702,CIV.2,CIV.2.2,1.121020794,20,1
4,cote_d_ivoire,2012,6.370819,-6.49204,CIV.9,CIV.9.1,0.594666123,27,0
4,cote_d_ivoire,2012,4.819801,-6.404806,CIV.2,CIV.2.3,-0.499569595,24,0
4,cote_d_ivoire,2012,6.150866,-4.243579,CIV.7,CIV.7.1,0.178381309,26,0
4,cote_d_ivoire,2012,6.111719,-4.776144,CIV.7,CIV.7.1,-0.313589275,28,0
4,cote_d_ivoire,2012,6.356634,-4.541167,CIV.6,CIV.6.3,-0.580476761,31,0
4,cote_d_ivoire,2012,8.246031,-2.83125,CIV.14,CIV.14.2,-0.419226706,31,0
4,cote_d_ivoire,2012,5.26283,-3.930453,CIV.1,CIV.1.1,1.969929218,21,1
4,cote_d_ivoire,2012,8.031223,-2.809747,CIV.14,CIV.14.2,1.061303377,25,1
4,cote_d_ivoire,2012,5.36311,-4.034414,CIV.1,CIV.1.1,1.391689181,22,1
4,cote_d_ivoire,2012,7.054705,-7.575076,CIV.8,CIV.8.3,0.516595125,28,0
4,cote_d_ivoire,2012,7.216652,-3.349916,CIV.3,CIV.3.1,-0.531191409,30,0
4,cote_d_ivoire,2012,7.759748,-5.038454,CIV.11,CIV.11.1,-0.253164053,32,1
4,cote_d_ivoire,2012,8.38987,-3.107704,CIV.14,CIV.14.2,-0.086837798,31,0
4,cote_d_ivoire,2012,6.74213,-3.503726,CIV.3,CIV.3.1,1.179099321,22,1
4,cote_d_ivoire,2012,5.554276,-6.939747,CIV.2,CIV.2.2,-0.394789279,28,0
4,cote_d_ivoire,2012,7.670873,-7.54746,CIV.8,CIV.8.3,-0.847729325,30,0
4,cote_d_ivoire,2012,6.150994,-6.437675,CIV.2,CIV.2.2,-0.214841291,15,0
4,cote_d_ivoire,2012,8.123569,-3.117625,CIV.14,CIV.14.2,-0.509321511,31,0
4,cote_d_ivoire,2012,6.571018,-5.017456,CIV.6,CIV.6.1,0.816202939,21,1
4,cote_d_ivoire,2012,6.613021,-6.239216,CIV.9,CIV.9.1,-0.163461998,21,1
4,cote_d_ivoire,2012,7.153319,-6.35228,CIV.9,CIV.9.1,-0.045327745,25,0
4,cote_d_ivoire,2012,7.276869,-7.773602,CIV.8,CIV.8.3,0.26716882,26,1
4,cote_d_ivoire,2012,8.035473,-2.783118,CIV.14,CIV.14.2,1.394735932,22,1
4,cote_d_ivoire,2012,6.753785,-6.906316,CIV.9,CIV.9.1,0.075291649,28,0
4,cote_d_ivoire,2012,7.493733,-3.243753,CIV.14,CIV.14.2,0.98551625,26,1
4,cote_d_ivoire,2012,5.887836,-6.755626,CIV.2,CIV.2.2,-0.443221241,29,0
4,cote_d_ivoire,2012,8.782206,-5.694593,CIV.11,CIV.11.2,0.070327289,24,1
4,cote_d_ivoire,2012,6.544823,-7.486864,CIV.8,CIV.8.1,1.306946635,22,1
4,cote_d_ivoire,2012,5.436679,-6.629985,CIV.2,CIV.2.2,0.269397736,29,0
4,cote_d_ivoire,2012,7.101894,-3.502596,CIV.3,CIV.3.1,-0.369242787,30,0
4,cote_d_ivoire,2012,6.981249,-3.417507,CIV.3,CIV.3.1,0.542507291,29,0
4,cote_d_ivoire,2012,7.209309,-7.861717,CIV.8,CIV.8.3,-0.593232691,29,0
4,cote_d_ivoire,2012,9.472752,-5.640495,CIV.10,CIV.10.2,0.920229256,22,1
4,cote_d_ivoire,2012,8.075675,-6.179708,CIV.12,CIV.12.2,0.866458118,23,1
4,cote_d_ivoire,2012,6.125206,-7.687486,CIV.8,CIV.8.1,0.309092849,31,0
4,cote_d_ivoire,2012,7.682816,-5.050195,CIV.11,CIV.11.1,1.493321776,21,1
4,cote_d_ivoire,2012,9.280311,-7.063672,CIV.4,CIV.4.2,-0.268078685,31,0
4,cote_d_ivoire,2012,9.188715,-5.571598,CIV.10,CIV.10.2,-0.498944074,24,0
4,cote_d_ivoire,2012,7.746292,-5.014304,CIV.11,CIV.11.1,1.048018813,22,1
4,cote_d_ivoire,2012,10.475819,-6.390511,CIV.10,CIV.10.1,1.34916532,26,1
4,cote_d_ivoire,2012,5.443626,-5.603337,CIV.2,CIV.2.1,-0.241863921,31,0
4,cote_d_ivoire,2012,7.396489,-7.579535,CIV.8,CIV.8.3,0.828862906,25,1
4,cote_d_ivoire,2012,5.344163,-4.029635,CIV.1,CIV.1.1,1.283718228,25,1
4,cote_d_ivoire,2012,6.16192,-3.265305,CIV.3,CIV.3.1,-0.163920909,26,0
4,cote_d_ivoire,2012,5.358413,-7.321641,CIV.2,CIV.2.3,0.057772461,30,0
4,cote_d_ivoire,2012,5.358759,-4.074572,CIV.1,CIV.1.1,1.062840939,24,1
4,cote_d_ivoire,2012,8.359189,-4.34562,CIV.11,CIV.11.2,-0.255285114,31,0
4,cote_d_ivoire,2012,7.702682,-5.031066,CIV.11,CIV.11.1,0.28567493,30,1
4,cote_d_ivoire,2012,6.800891,-5.274986,CIV.13,CIV.13.1,0.982206166,26,1
4,cote_d_ivoire,2012,4.494208,-7.541234,CIV.2,CIV.2.3,-0.277969867,29,0
4,cote_d_ivoire,2012,5.353508,-4.072035,CIV.1,CIV.1.1,1.643497944,23,1
4,cote_d_ivoire,2012,6.823671,-5.436961,CIV.13,CIV.13.1,-0.335707009,30,0
4,cote_d_ivoire,2012,6.903736,-3.456717,CIV.3,CIV.3.1,0.504558027,30,0
4,cote_d_ivoire,2012,6.357202,-6.239369,CIV.9,CIV.9.1,0.403441489,29,0
4,cote_d_ivoire,2012,5.324231,-3.84462,CIV.1,CIV.1.1,0.552309692,31,0
4,cote_d_ivoire,2012,6.132941,-5.976701,CIV.5,CIV.5.1,0.699377477,23,1
4,cote_d_ivoire,2012,6.412359,-5.826287,CIV.5,CIV.5.1,0.849163353,29,0
4,cote_d_ivoire,2012,6.120202,-6.536293,CIV.2,CIV.2.2,0.537661672,29,0
4,cote_d_ivoire,2012,5.335063,-4.098226,CIV.1,CIV.1.1,1.687574625,24,1
4,cote_d_ivoire,2012,5.416982,-6.542976,CIV.2,CIV.2.2,0.324655324,25,1
4,cote_d_ivoire,2012,6.786519,-6.103139,CIV.9,CIV.9.2,-0.231156245,31,0
4,cote_d_ivoire,2012,7.701195,-5.038324,CIV.11,CIV.11.1,0.91149199,27,1
4,cote_d_ivoire,2012,5.498814,-3.665116,CIV.7,CIV.7.3,0.763213456,21,1
4,cote_d_ivoire,2012,5.336269,-4.083564,CIV.1,CIV.1.1,1.766417503,21,1
4,cote_d_ivoire,2012,8.095853,-4.456761,CIV.11,CIV.11.2,-0.342846781,29,0
4,cote_d_ivoire,2012,6.142045,-5.852592,CIV.5,CIV.5.1,1.453635812,26,1
4,cote_d_ivoire,2012,6.650154,-4.170074,CIV.6,CIV.6.3,0.486701131,26,1
4,cote_d_ivoire,2012,6.072718,-3.409583,CIV.3,CIV.3.1,0.941078186,27,1
4,cote_d_ivoire,2012,5.814222,-5.364984,CIV.5,CIV.5.2,0.952481329,27,1
4,cote_d_ivoire,2012,9.66782,-3.085975,CIV.14,CIV.14.1,-0.458744824,31,0
4,cote_d_ivoire,2012,6.821975,-5.269694,CIV.13,CIV.13.1,1.159791112,26,1
4,cote_d_ivoire,2012,8.283615,-7.678488,CIV.12,CIV.12.1,1.314073443,24,1
4,cote_d_ivoire,2012,9.380362,-5.680655,CIV.10,CIV.10.2,-0.069322027,25,0
4,cote_d_ivoire,2012,7.134544,-3.198646,CIV.3,CIV.3.1,0.972161412,24,1
4,cote_d_ivoire,2012,7.969318,-2.977894,CIV.14,CIV.14.2,-0.56319344,30,0
4,cote_d_ivoire,2012,6.637517,-4.296798,CIV.6,CIV.6.3,0.383131176,28,0
4,cote_d_ivoire,2012,6.825132,-5.540191,CIV.9,CIV.9.2,-0.192107111,28,0
4,cote_d_ivoire,2012,6.362925,-3.373293,CIV.3,CIV.3.1,0.513859689,28,0
4,cote_d_ivoire,2012,7.801044,-4.979537,CIV.11,CIV.11.1,-0.510445595,28,1
4,cote_d_ivoire,2012,6.962653,-8.248008,CIV.8,CIV.8.3,-0.606661797,30,0
4,cote_d_ivoire,2012,5.336272,-4.015727,CIV.1,CIV.1.1,1.31675601,26,1
4,cote_d_ivoire,2012,4.954372,-7.034961,CIV.2,CIV.2.3,0.117420517,25,0
4,cote_d_ivoire,2012,8.066473,-6.15975,CIV.12,CIV.12.2,0.05196473,28,0
4,cote_d_ivoire,2012,6.559061,-5.788218,CIV.9,CIV.9.2,0.692272305,32,0
4,cote_d_ivoire,2012,5.37952,-4.072478,CIV.1,CIV.1.1,1.048613787,25,1
4,cote_d_ivoire,2012,6.806986,-5.265114,CIV.13,CIV.13.1,1.036741972,27,1
4,cote_d_ivoire,2012,7.09574,-3.145705,CIV.3,CIV.3.1,0.877518773,29,0
4,cote_d_ivoire,2012,6.685151,-6.488674,CIV.9,CIV.9.1,-0.071269907,30,0
4,cote_d_ivoire,2012,9.308593,-5.248729,CIV.11,CIV.11.2,0.988292038,27,0
4,cote_d_ivoire,2012,5.346215,-4.107622,CIV.1,CIV.1.1,1.890629172,20,1
4,cote_d_ivoire,2012,6.164881,-6.852486,CIV.2,CIV.2.2,0.217514634,32,0
4,cote_d_ivoire,2012,4.765075,-7.500837,CIV.2,CIV.2.3,-0.660975575,31,0
4,cote_d_ivoire,2012,9.953257,-5.15528,CIV.10,CIV.10.3,1.011252761,23,1
4,cote_d_ivoire,2012,8.465508,-6.190066,CIV.12,CIV.12.2,0.074896216,32,0
4,cote_d_ivoire,2012,5.943022,-6.335982,CIV.2,CIV.2.2,0.504985571,29,0
4,cote_d_ivoire,2012,7.705667,-5.020433,CIV.11,CIV.11.1,-0.101291269,29,1
4,cote_d_ivoire,2012,8.29659,-3.931402,CIV.14,CIV.14.2,-0.30487141,30,0
4,cote_d_ivoire,2012,5.682848,-4.568689,CIV.7,CIV.7.1,1.038942218,25,1
4,cote_d_ivoire,2012,4.679129,-7.117418,CIV.2,CIV.2.3,1.0149014,31,0
4,cote_d_ivoire,2012,7.676075,-5.001397,CIV.11,CIV.11.1,1.311107993,22,1
4,cote_d_ivoire,2012,7.740542,-7.635191,CIV.8,CIV.8.3,0.776302516,22,1
4,cote_d_ivoire,2012,5.33283,-4.078723,CIV.1,CIV.1.1,1.519606471,22,1
4,cote_d_ivoire,2012,6.145133,-3.383995,CIV.3,CIV.3.1,0.451333791,27,0
4,cote_d_ivoire,2012,5.310639,-3.932723,CIV.1,CIV.1.1,1.182823658,23,1
4,cote_d_ivoire,2012,7.54658,-7.21476,CIV.8,CIV.8.2,-0.077030048,32,0
4,cote_d_ivoire,2012,9.509688,-6.067,CIV.10,CIV.10.2,-0.32095322,28,0
4,cote_d_ivoire,2012,4.897206,-7.482269,CIV.2,CIV.2.3,-0.454540998,30,0
4,cote_d_ivoire,2012,10.388346,-5.724522,CIV.10,CIV.10.3,-0.211911976,28,0
4,cote_d_ivoire,2012,4.770069,-6.657807,CIV.2,CIV.2.3,0.876889288,25,1
4,cote_d_ivoire,2012,5.797293,-5.992836,CIV.5,CIV.5.1,0.049394149,28,0
4,cote_d_ivoire,2012,6.897991,-6.455416,CIV.9,CIV.9.1,1.549208522,25,1
4,cote_d_ivoire,2012,6.654972,-5.472389,CIV.9,CIV.9.2,-0.335487187,31,0
4,cote_d_ivoire,2012,7.2955,-6.809865,CIV.9,CIV.9.1,0.156593278,25,0
4,cote_d_ivoire,2012,6.397834,-4.890434,CIV.6,CIV.6.1,-0.006613713,31,0
4,cote_d_ivoire,2012,7.266339,-8.155649,CIV.8,CIV.8.3,0.535529792,23,1
4,cote_d_ivoire,2012,9.505708,-7.581181,CIV.4,CIV.4.2,1.073617458,27,1
4,cote_d_ivoire,2012,6.38313,-3.873341,CIV.7,CIV.7.3,1.13686955,23,1
4,cote_d_ivoire,2012,7.079795,-7.05551,CIV.8,CIV.8.2,-0.205860749,27,0
4,cote_d_ivoire,2012,5.929377,-4.221194,CIV.7,CIV.7.1,1.436655998,22,1
4,cote_d_ivoire,2012,9.917156,-5.625558,CIV.10,CIV.10.3,-0.433575302,29,0
4,cote_d_ivoire,2012,7.377326,-3.067031,CIV.14,CIV.14.2,-0.043976046,29,0
4,cote_d_ivoire,2012,6.804543,-5.280965,CIV.13,CIV.13.1,1.156989336,25,1
4,cote_d_ivoire,2012,9.506225,-7.563249,CIV.4,CIV.4.2,1.448665142,26,1
4,cote_d_ivoire,2012,5.421475,-4.021337,CIV.1,CIV.1.1,1.458723307,23,1
4,cote_d_ivoire,2012,6.728044,-3.484936,CIV.3,CIV.3.1,0.773278236,24,1
4,cote_d_ivoire,2012,7.848057,-3.516962,CIV.14,CIV.14.2,0.234984457,30,0
4,cote_d_ivoire,2012,9.6684,-5.534807,CIV.10,CIV.10.2,-0.290790707,28,0
4,cote_d_ivoire,2012,8.166209,-3.630171,CIV.14,CIV.14.2,-0.496988982,28,0
4,cote_d_ivoire,2012,6.718888,-3.502877,CIV.3,CIV.3.1,0.993560731,23,1
4,cote_d_ivoire,2012,5.365173,-4.00204,CIV.1,CIV.1.1,1.029893517,22,1
4,cote_d_ivoire,2012,7.92309,-2.848583,CIV.14,CIV.14.2,-0.057916045,28,0
4,cote_d_ivoire,2012,9.204362,-6.555392,CIV.10,CIV.10.1,-0.441383749,28,0
4,cote_d_ivoire,2012,9.265525,-3.008512,CIV.14,CIV.14.1,1.022706628,23,1
4,cote_d_ivoire,2012,6.568554,-3.326121,CIV.3,CIV.3.1,0.784228683,28,0
4,cote_d_ivoire,2012,6.653226,-3.718633,CIV.3,CIV.3.1,0.822484314,28,0
4,cote_d_ivoire,2012,6.740592,-7.339064,CIV.8,CIV.8.2,0.052265178,24,1
4,cote_d_ivoire,2012,9.438609,-5.64956,CIV.10,CIV.10.2,1.914252996,24,1
4,cote_d_ivoire,2012,5.453503,-4.027004,CIV.1,CIV.1.1,1.064007044,24,1
4,cote_d_ivoire,2012,7.226644,-4.991859,CIV.6,CIV.6.1,-0.006885393,28,0
4,cote_d_ivoire,2012,9.465024,-6.966752,CIV.4,CIV.4.2,-0.095683455,30,0
4,cote_d_ivoire,2012,7.264778,-3.41555,CIV.3,CIV.3.1,-0.365252882,26,0
4,cote_d_ivoire,2012,6.027104,-5.951458,CIV.5,CIV.5.1,-0.017068952,30,0
4,cote_d_ivoire,2012,5.313266,-3.961711,CIV.1,CIV.1.1,1.171871066,22,1
4,cote_d_ivoire,2012,9.347521,-5.467213,CIV.10,CIV.10.2,-0.504930139,30,0
4,cote_d_ivoire,2012,5.369488,-4.471296,CIV.7,CIV.7.2,0.742756546,29,0
4,cote_d_ivoire,2012,4.4123,-7.361569,CIV.2,CIV.2.3,1.109235883,24,1
4,cote_d_ivoire,2012,5.257701,-3.991291,CIV.1,CIV.1.1,0.969435096,17,1
4,cote_d_ivoire,2012,7.668145,-5.032463,CIV.11,CIV.11.1,1.262172937,21,1
4,cote_d_ivoire,2012,10.173371,-6.540317,CIV.10,CIV.10.1,-0.340782166,30,0
4,cote_d_ivoire,2012,7.413459,-7.56321,CIV.8,CIV.8.3,1.330269814,22,1
4,cote_d_ivoire,2012,8.137139,-5.119208,CIV.11,CIV.11.2,1.107651711,23,1
4,cote_d_ivoire,2012,5.28125,-3.965849,CIV.1,CIV.1.1,1.366225362,19,1
4,cote_d_ivoire,2012,7.870836,-5.439602,CIV.11,CIV.11.1,1.399500251,27,0
4,cote_d_ivoire,2012,5.23149,-5.080636,CIV.5,CIV.5.2,-0.601863205,28,0
4,cote_d_ivoire,2012,9.456007,-7.539601,CIV.4,CIV.4.2,-0.185682282,31,0
4,cote_d_ivoire,2012,8.930113,-7.853768,CIV.12,CIV.12.1,-0.738085508,31,0
4,cote_d_ivoire,2012,5.212804,-3.733471,CIV.3,CIV.3.2,1.520824671,19,1
4,cote_d_ivoire,2012,8.054446,-6.636177,CIV.12,CIV.12.3,-0.216952175,30,0
4,cote_d_ivoire,2012,9.493267,-5.459961,CIV.10,CIV.10.2,-0.037480943,30,0
